sujeto ,tiempo,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
22,"6,25","59,507015","12,705464","3,538432","1,598266","0,415916","1,721189","2,964835","1,884722","1,020414","0,494793","1,588718","1,946895","3,18367","1,805302","1,802751","1,667528","2,696039","1,147059","1,77805","0,712914","49,215759","11,389245","3,341468","1,371748","0,477739"
22,"6,375","51,038559","11,440375","3,076555","1,494325","0,45691","1,937184","2,538032","1,64376","0,920215","0,443234","1,830744","2,394094","3,476654","1,798651","1,793833","1,869886","2,585037","0,988819","1,973005","0,717242","42,819336","10,028817","2,915026","1,278974","0,485904"
22,"6,5","37,935463","9,062011","2,514421","1,43026","0,512662","2,050529","2,093483","1,322868","0,795795","0,403463","2,190092","2,723762","3,52004","1,832765","1,703637","2,136698","2,355904","0,871111","2,028296","0,748937","32,25909","7,858982","2,422083","1,269787","0,505691"
22,"6,625","24,143291","6,346064","1,996872","1,398579","0,573041","2,012773","1,722337","1,028922","0,673107","0,385036","2,519488","2,892127","3,300048","1,864067","1,557931","2,418662","2,119174","0,813662","1,911894","0,779674","21,024042","5,581802","1,950097","1,325038","0,52756"
22,"6,75","13,095054","4,090495","1,613483","1,372534","0,633608","1,844709","1,454613","0,846613","0,575732","0,387987","2,80128","2,910196","2,870117","1,834125","1,390403","2,786669","1,980906","0,83481","1,651656","0,784888","11,918674","3,848395","1,574734","1,397544","0,551975"
22,"6,875","6,627995","2,716425","1,39213","1,327513","0,693211","1,583712","1,268553","0,797654","0,514508","0,403847","2,90413","2,824888","2,346306","1,711733","1,231036","3,290467","1,983404","0,936144","1,324739","0,756629","6,490721","2,940452","1,309857","1,433813","0,585561"
22,7,"4,188436","2,185746","1,282132","1,244787","0,750886","1,350609","1,125991","0,846621","0,490161","0,422055","2,83594","2,682594","1,845508","1,505021","1,102151","3,961704","2,102566","1,085792","1,023388","0,703851","4,405546","2,736805","1,133759","1,403558","0,636049"
,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"0,125","10,212039","23,506201","1,49211","0,877918","0,465955","3,178396","2,936945","1,520644","1,056144","0,326702","24,561316","88,629944","4,595262","3,163525","0,69164","13,058794","6,982379","0,844239","0,612147","0,439074","20,756477","30,446413","1,713359","1,430568","0,432772"
23,"0,25","8,20167","17,243185","1,296161","0,996083","0,410096","2,922535","2,435091","1,59753","1,036796","0,299393","25,476761","82,43927","2,745957","2,511671","0,635821","11,003469","5,845812","0,847473","0,604086","0,399544","15,061581","22,735374","1,564029","1,412278","0,428449"
23,"0,375","6,853232","12,254978","1,149318","1,137808","0,358792","2,69987","2,12934","1,658669","0,965208","0,283693","24,746765","76,783997","1,702202","2,005611","0,571482","8,596677","4,963288","0,883568","0,611295","0,363766","10,408636","16,476925","1,422747","1,378181","0,421667"
23,"0,5","6,958973","9,61072","1,097091","1,298475","0,32979","2,546341","2,03384","1,71931","0,854888","0,285709","22,3011","72,44886","1,564573","1,697338","0,52079","6,855746","4,416305","0,899483","0,646556","0,338723","8,365267","13,022868","1,388197","1,35242","0,422595"
23,"0,625","8,490077","9,085465","1,17941","1,455701","0,329665","2,429904","2,094951","1,762411","0,726671","0,301893","18,555122","69,706467","2,211474","1,581232","0,498458","6,257956","4,220575","0,906394","0,721751","0,328665","8,994311","12,103581","1,555795","1,34019","0,435793"
23,"0,75","10,651834","9,505252","1,390746","1,57095","0,352902","2,325011","2,236504","1,774944","0,611114","0,322991","14,484913","68,616348","3,268996","1,609261","0,509017","6,571207","4,271445","0,92482","0,830063","0,332909","11,016187","12,313066","1,955884","1,322607","0,457002"
23,"0,875","12,460787","9,781126","1,675105","1,603585","0,387233","2,25661","2,390634","1,750867","0,539027","0,339137","11,223021","68,748398","4,338532","1,747551","0,54575","7,124778","4,38586","0,963479","0,949185","0,347828","12,933622","12,389823","2,508863","1,272617","0,477902"
23,1,"13,176517","9,592026","1,931203","1,533199","0,419904","2,240816","2,546145","1,704078","0,52969","0,345927","9,187507","69,645691","5,243309","1,969858","0,596868","7,275084","4,36084","1,013622","1,052891","0,37043","13,727375","12,024278","3,030161","1,178461","0,49125"
23,"1,125","12,399721","9,165082","2,076848","1,372143","0,443382","2,271486","2,753189","1,667221","0,575018","0,345786","8,123976","70,867287","5,755484","2,241062","0,651327","6,79837","4,073424","1,050975","1,119274","0,397178","13,067266","11,507286","3,344234","1,048739","0,493159"
23,"1,25","10,697676","8,805518","2,051598","1,164798","0,459697","2,352237","3,040845","1,643785","0,65276","0,344384","7,494963","71,900444","5,76929","2,509022","0,69738","5,882986","3,536462","1,051556","1,139258","0,422579","11,497301","11,171222","3,316957","0,91228","0,485283"
23,"1,375","8,573507","8,700052","1,86917","0,974869","0,475658","2,465271","3,378649","1,627708","0,736307","0,347431","6,963211","71,815079","5,550621","2,70188","0,723654","4,860405","2,871912","1,016962","1,117202","0,440521","9,544041","11,189447","2,958983","0,8114","0,474441"
23,"1,5","6,837806","8,766809","1,598745","0,860395","0,499049","2,609932","3,684493","1,596817","0,791172","0,357769","6,447148","69,243286","5,434576","2,749555","0,723851","4,051412","2,212921","0,951793","1,059992","0,447538","7,907181","11,453127","2,409661","0,780334","0,46977"
23,"1,625","5,700569","8,700566","1,363798","0,848325","0,532148","2,797701","3,868077","1,539496","0,799444","0,374091","6,028419","63,361839","5,637663","2,607311","0,697654","3,631976","1,690779","0,865815","0,974197","0,443856","6,754325","11,591242","1,906002","0,83485","0,47562"
23,"1,75","5,14416","8,175127","1,271968","0,919034","0,56744","3,045922","3,847683","1,471097","0,770065","0,394543","5,711737","54,204784","5,987666","2,284271","0,650362","3,558418","1,372192","0,779018","0,868461","0,434467","6,016317","11,192036","1,667988","0,963794","0,490278"
23,"1,875","4,922739","7,093481","1,351893","1,017884","0,590979","3,332735","3,598555","1,418226","0,725576","0,41549","5,568241","42,617546","6,139507","1,840713","0,590776","3,666587","1,220382","0,719948","0,752647","0,425896","5,53634","10,090771","1,777624","1,128808","0,505098"
23,2,"4,751302","5,721093","1,532873","1,085041","0,589653","3,581156","3,183295","1,385969","0,682624","0,431032","5,625897","30,323282","5,793261","1,369591","0,531724","3,778345","1,184118","0,704955","0,639717","0,424102","5,137313","8,533955","2,134383","1,282355","0,508783"
23,"2,125","4,567622","4,534872","1,702634","1,092096","0,557924","3,696328","2,729537","1,351072","0,645596","0,435708","5,867827","19,548119","4,94046","0,97134","0,487153","3,876856","1,229139","0,731744","0,544141","0,432559","4,971697","7,073038","2,534265","1,386695","0,495238"
23,"2,25","4,278567","3,842938","1,797606","1,050007","0,501126","3,573812","2,357079","1,283388","0,610097","0,427349","6,21139","12,431538","3,942776","0,708216","0,465614","3,958025","1,37289","0,799408","0,482535","0,4491","5,013785","6,139096","2,804365","1,415437","0,467617"
23,"2,375","3,850798","3,659156","1,791665","0,991469","0,433586","3,239291","2,109002","1,159736","0,573717","0,406808","6,500957","9,489279","3,230027","0,598937","0,466962","4,008842","1,623353","0,915239","0,469837","0,4654","5,176535","5,848016","2,839913","1,357047","0,435138"
23,"2,5","3,326806","3,776668","1,730893","0,95106","0,373253","2,761881","1,946691","0,97777","0,542321","0,37811","6,417496","9,434693","3,172778","0,61456","0,483533","4,04894","1,933891","1,065299","0,504234","0,471855","5,306246","5,999537","2,672269","1,2256","0,40895"
23,"2,625","2,747623","3,969363","1,710184","0,94149","0,334661","2,274153","1,799152","0,768246","0,520711","0,348382","5,730532","10,273151","3,765821","0,696038","0,503554","4,067834","2,238108","1,212685","0,561101","0,462332","5,21652","6,28761","2,444056","1,052335","0,398239"
23,"2,75","2,309694","4,108671","1,820063","0,947449","0,32382","1,909812","1,628423","0,597189","0,508709","0,324805","4,463246","10,638551","4,61517","0,778672","0,515081","4,083014","2,454448","1,31871","0,615217","0,437009","4,970713","6,480695","2,347471","0,875207","0,407811"
23,"2,875","2,058485","4,115102","2,0693","0,942248","0,336459","1,759729","1,431094","0,520164","0,499402","0,31228","3,04019","10,321915","5,341468","0,822327","0,509975","4,083403","2,528014","1,364655","0,654294","0,401184","4,548001","6,40268","2,479743","0,725863","0,437931"
23,3,"2,23438","3,908525","2,376297","0,90546","0,36275","1,813562","1,202984","0,550189","0,48198","0,310771","1,87526","9,518252","5,7058","0,809976","0,48675","4,090205","2,446646","1,383849","0,678735","0,362766","4,271205","5,895954","2,781383","0,619168","0,484446"
23,"3,125","2,622426","3,475842","2,618172","0,841259","0,3934","2,006599","0,969988","0,652311","0,451093","0,315362","1,158838","8,476843","5,568192","0,753697","0,450508","4,14641","2,250755","1,476075","0,701335","0,32834","4,064277","4,977381","3,084018","0,559104","0,538355"
23,"3,25","3,12003","2,904964","2,667513","0,772456","0,420604","2,195963","0,778561","0,765348","0,406498","0,318794","0,851928","7,424059","4,959561","0,678058","0,412804","4,151443","2,000336","1,729461","0,737051","0,30132","4,047801","3,856564","3,187265","0,540329","0,586828"
23,"3,375","3,520294","2,354521","2,500028","0,725266","0,438558","2,251143","0,660249","0,829732","0,354994","0,315107","0,780619","6,452477","4,052315","0,614974","0,389087","4,081881","1,764206","2,149066","0,787226","0,281294","4,16292","2,832269","3,023226","0,556693","0,614175"
23,"3,5","3,559863","1,959779","2,204872","0,710211","0,443735","2,08507","0,610198","0,815453","0,310493","0,303601","0,815254","5,52383","3,071536","0,587612","0,393503","3,910582","1,555185","2,639117","0,841362","0,267402","4,090782","2,120907","2,666114","0,603613","0,608399"
23,"3,625","3,351132","1,754811","1,94423","0,719796","0,436081","1,750895","0,6001","0,734544","0,283918","0,288513","0,861889","4,572756","2,236091","0,607526","0,435066","3,685962","1,35044","3,047139","0,879295","0,26076","3,90843","1,755461","2,287731","0,674006","0,56844"
23,"3,75","2,884098","1,716265","1,853213","0,736942","0,418368","1,338554","0,604337","0,623777","0,273442","0,276115","0,907153","3,650856","1,688852","0,680118","0,511385","3,520886","1,184821","3,244298","0,877469","0,263189","3,422067","1,666602","2,029404","0,753615","0,504477"
23,"3,875","2,393115","1,808558","1,989415","0,749181","0,397046","0,96365","0,61098","0,53028","0,269168","0,271396","0,938034","2,918687","1,451498","0,807903","0,605685","3,396581","1,2262","3,184629","0,828367","0,275879","2,826302","1,789522","1,954163","0,829527","0,434994"
23,4,"1,963682","1,9943","2,267457","0,751155","0,380343","0,728653","0,616839","0,496069","0,264977","0,277094","0,962407","2,505722","1,427915","0,974901","0,695984","3,272954","1,665581","2,914555","0,740394","0,29948","2,194138","2,089164","1,99765","0,887843","0,379471"
23,"4,125","1,706344","2,19358","2,502463","0,741309","0,375674","0,655939","0,621627","0,544357","0,267746","0,293498","1,005828","2,438365","1,465968","1,134035","0,758709","3,131387","2,585851","2,531542","0,637192","0,332431","1,732171","2,493346","2,013116","0,914364","0,350709"
23,"4,25","1,574041","2,308152","2,532184","0,720358","0,385934","0,699834","0,630232","0,678132","0,293776","0,315872","1,078873","2,595007","1,482909","1,234614","0,775511","2,965172","3,84872","2,137404","0,548067","0,369616","1,513659","2,869083","1,883112","0,904789","0,35059"
23,"4,375","1,460335","2,271451","2,304858","0,692618","0,409163","0,766533","0,652925","0,878052","0,355598","0,336211","1,194329","2,775438","1,48103","1,253526","0,744654","2,701976","5,110363","1,795182","0,496831","0,404357","1,488884","3,085805","1,591887","0,866271","0,369656"
23,"4,5","1,286873","2,090476","1,892034","0,66524","0,437784","0,792396","0,706371","1,094521","0,448625","0,349033","1,38869","2,858149","1,490731","1,195804","0,680215","2,299083","6,011197","1,508436","0,492653","0,431414","1,554457","3,081779","1,226617","0,81419","0,394368"
23,"4,625","1,087736","1,842013","1,444257","0,644092","0,460715","0,801428","0,798233","1,258088","0,551376","0,353551","1,685028","2,877303","1,532983","1,083445","0,60208","1,868245","6,408364","1,260062","0,536313","0,450646","1,621928","2,878177","0,911224","0,765651","0,414705"
23,"4,75","0,954472","1,626138","1,11573","0,632369","0,46841","0,838824","0,91822","1,310032","0,633655","0,351178","2,043695","2,926559","1,611011","0,94358","0,529767","1,500634","6,400846","1,044482","0,614764","0,467307","1,684077","2,571693","0,750168","0,729987","0,426267"
23,"4,875","0,954492","1,562582","0,990754","0,637649","0,458348","0,923868","1,036545","1,231781","0,670588","0,34263","2,391695","3,067479","1,699752","0,8068","0,474359","1,264871","6,201072","0,877066","0,697694","0,491583","1,7381","2,342546","0,780107","0,711057","0,42932"
23,5,"1,124085","1,785943","1,061499","0,67375","0,435218","1,07242","1,118401","1,054156","0,657941","0,329017","2,613442","3,308261","1,77193","0,697489","0,437337","1,227156","6,013324","0,773642","0,749417","0,532726","1,843241","2,442195","0,962448","0,712411","0,427081"
23,"5,125","1,425575","2,382051","1,248152","0,746939","0,408467","1,248394","1,13915","0,84574","0,618103","0,312289","2,678355","3,65293","1,840668","0,630727","0,416266","1,440173","5,88873","0,767356","0,755345","0,593883","1,938778","3,063158","1,237335","0,740627","0,422576"
23,"5,25","1,973135","3,30846","1,425902","0,848226","0,38833","1,414589","1,097227","0,68676","0,589259","0,294188","2,618752","4,089348","1,937096","0,606364","0,407817","2,009018","5,73557","0,964703","0,733206","0,673933","2,143236","4,233238","1,546569","0,802138","0,416684"
23,"5,375","2,941533","4,401852","1,513541","0,954855","0,382332","1,537569","1,024002","0,636481","0,601553","0,27659","2,54078","4,567003","2,077816","0,610445","0,40923","2,764224","5,399581","1,474979","0,718208","0,768222","2,544809","5,799609","1,860935","0,892519","0,408541"
23,"5,5","4,357625","5,448307","1,529046","1,044882","0,392303","1,616991","0,967832","0,69815","0,655773","0,261577","2,532957","5,052287","2,244972","0,629282","0,418025","3,607058","4,810071","2,30731","0,746694","0,864854","3,155846","7,478328","2,18406","0,992093","0,398191"
23,"5,625","6,041241","6,255375","1,555926","1,101571","0,414038","1,697425","0,960873","0,82744","0,72416","0,250396","2,642121","5,519333","2,386209","0,650199","0,433458","4,332037","4,079761","3,321388","0,835745","0,946897","3,984262","8,931747","2,527559","1,073218","0,388152"
23,"5,75","7,58678","6,689079","1,664023","1,118308","0,439119","1,821923","0,999572","0,96969","0,766796","0,245334","2,857071","5,925145","2,433546","0,659043","0,455272","4,785643","3,434446","4,246313","0,967246","0,997809","4,879492","9,844072","2,876426","1,116844","0,38179"
23,"5,875","8,499651","6,656896","1,862377","1,10195","0,458568","2,01092","1,053846","1,09459","0,760814","0,249518","3,152385","6,245338","2,357749","0,645579","0,483059","4,862926","3,059349","4,774532","1,096984","1,008692","5,656174","9,982307","3,159313","1,118615","0,381669"
23,6,"8,462624","6,153895","2,125665","1,06415","0,467138","2,23631","1,090429","1,212677","0,720554","0,264172","3,462445","6,474475","2,167482","0,612506","0,513585","4,551144","2,998127","4,717739","1,18364","0,980801","6,079993","9,298712","3,353146","1,088989","0,389964"
